id,customer_id,first_name,last_name,age,email,phone,city,salary,transaction_id,product,quantity,price,total_amount,transaction_date
33,CUST000033,Lina,Sari,36,lina.sari33@email.com,08207689384,Solo,8687884.24,TRX0000033,Mouse,3,2041962.61,6125887.83,2025-08-13
34,CUST000034,Nina,Maulana,57,nina.maulana34@email.com,08141884878,Palembang,5422938.36,TRX0000034,Router,1,12473508.82,12473508.82,2025-05-03
35,CUST000035,Kartika,Wijaya,36,kartika.wijaya35@email.com,08221709641,Bekasi,9463932.53,TRX0000035,Microphone,5,14923516.94,74617584.7,2025-05-21
36,CUST000036,Kartika,Gunawan,55,kartika.gunawan36@email.com,08558334215,Bandar Lampung,8528024.7,TRX0000036,Router,4,2859025.93,11436103.72,2024-11-07
37,CUST000037,Ahmad,Gunawan,33,ahmad.gunawan37@email.com,08194772886,Pekanbaru,6231046.25,TRX0000037,Microphone,3,9914291.26,29742873.78,2025-10-17
38,CUST000038,Lina,Pratiwi,36,lina.pratiwi38@email.com,08929086479,Manado,3290537.12,TRX0000038,Tablet,5,11801475.82,59007379.1,2025-10-30
39,CUST000039,Budi,Rahman,56,budi.rahman39@email.com,08774531662,Bandung,5316260.73,TRX0000039,Mouse,1,2046164.1,2046164.1,2025-06-02
40,CUST000040,Budi,Jaya,64,budi.jaya40@email.com,08533573141,Pekanbaru,10542064.62,TRX0000040,Webcam,3,8501720.88,25505162.64,2025-07-20
41,CUST000041,Ahmad,Sari,19,ahmad.sari41@email.com,08126435817,Balikpapan,10678340.67,TRX0000041,Keyboard,3,5544781.44,16634344.32,2025-04-02
42,CUST000042,Putri,Irawan,21,putri.irawan42@email.com,08209928884,Tangerang,4166011.22,TRX0000042,Microphone,5,754116.63,3770583.15,2025-06-02
43,CUST000043,Citra,Maulana,22,citra.maulana43@email.com,08412646127,Bandung,13832579.96,TRX0000043,Smartwatch,3,9934118.75,29802356.25,2025-03-12
44,CUST000044,Sari,Putri,52,sari.putri44@email.com,08859916969,Surabaya,8667375.96,TRX0000044,Smartphone,3,9217776.59,27653329.77,2024-12-14
45,CUST000045,Dewi,Putri,27,dewi.putri45@email.com,08986968335,Semarang,13522325.58,TRX0000045,Harddisk,1,14496534.56,14496534.56,2024-12-21
46,CUST000046,Ahmad,Kusuma,27,ahmad.kusuma46@email.com,08286766824,Manado,9878322.78,TRX0000046,Tablet,1,10622858.14,10622858.14,2025-07-10
47,CUST000047,Nina,Kusuma,57,nina.kusuma47@email.com,08264879176,Solo,8808335.18,TRX0000047,Projector,3,11304240.09,33912720.27,2024-11-27
48,CUST000048,Nina,Kusuma,43,nina.kusuma48@email.com,08235239874,Batam,11596640.91,TRX0000048,Microphone,2,6419551.01,12839102.02,2025-03-12
49,CUST000049,Rina,Siregar,55,rina.siregar49@email.com,08934234749,Tangerang,11643251.49,TRX0000049,Powerbank,5,14130452.22,70652261.1,2025-10-26
50,CUST000050,Oki,Sari,39,oki.sari50@email.com,08442673464,Tangerang,6296330.8,TRX0000050,Router,5,10217872.15,51089360.75,2025-04-22
51,CUST000051,Joko,Rahman,26,joko.rahman51@email.com,08967928984,Makassar,10418686.79,TRX0000051,Keyboard,3,7244214.03,21732642.09,2024-12-11
52,CUST000052,Citra,Kusuma,29,citra.kusuma52@email.com,08905878282,Bekasi,8872769.69,TRX0000052,Speaker,3,7665612.19,22996836.57,2025-01-01
53,CUST000053,Indra,Hidayat,22,indra.hidayat53@email.com,08188683527,Denpasar,4382191.1,TRX0000053,SSD,4,13775214.47,55100857.88,2025-03-04
54,CUST000054,Dewi,Kurniawan,61,dewi.kurniawan54@email.com,08535823100,Yogyakarta,13644837.55,TRX0000054,Microphone,3,13692307.15,41076921.45,2025-09-20
55,CUST000055,Maya,Sari,21,maya.sari55@email.com,08363412367,Solo,12609634.26,TRX0000055,Tablet,3,14168550.57,42505651.71,2025-06-06
56,CUST000056,Ahmad,Kurniawan,34,ahmad.kurniawan56@email.com,08954866828,Tangerang,3777509.85,TRX0000056,Harddisk,2,7431988.06,14863976.12,2025-10-15
57,CUST000057,Joko,Nugroho,28,joko.nugroho57@email.com,08561686589,Makassar,8721952.51,TRX0000057,Camera,5,10117120.56,50585602.8,2025-01-27
58,CUST000058,Indra,Lesmana,62,indra.lesmana58@email.com,08494068136,Manado,12706047.58,TRX0000058,Harddisk,4,10558586.42,42234345.68,2024-12-31
59,CUST000059,Sari,Wijaya,62,sari.wijaya59@email.com,08628111014,Cirebon,10253259.33,TRX0000059,Keyboard,1,1136595.24,1136595.24,2025-04-07
60,CUST000060,Budi,Kusuma,60,budi.kusuma60@email.com,08939339987,Jakarta,7359174.99,TRX0000060,Tablet,4,12951497.45,51805989.8,2025-02-06
61,CUST000061,Kartika,Kurniawan,48,kartika.kurniawan61@email.com,08507211255,Batam,8741683.31,TRX0000061,Headphone,1,6860480.8,6860480.8,2025-06-17
62,CUST000062,Citra,Santoso,19,citra.santoso62@email.com,08866906610,Bekasi,10386182.13,TRX0000062,Scanner,5,1723835.36,8619176.8,2024-12-01
63,CUST000063,Hadi,Nasution,57,hadi.nasution63@email.com,08986976767,Bogor,11466428.49,TRX0000063,Router,4,8474018.73,33896074.92,2025-06-21
64,CUST000064,Indra,Sari,63,indra.sari64@email.com,08698211858,Semarang,6909412.78,TRX0000064,Printer,4,3173286.34,12693145.36,2025-07-05
65,CUST000065,Lina,Gunawan,55,lina.gunawan65@email.com,08319303474,Manado,10990373.5,TRX0000065,Mouse,5,4691297.32,23456486.6,2025-10-08
66,CUST000066,Nina,Jaya,63,nina.jaya66@email.com,08692684312,Palembang,7037044.48,TRX0000066,Monitor,3,6831748.88,20495246.64,2025-06-10
67,CUST000067,Sari,Rahman,47,sari.rahman67@email.com,08586178905,Surabaya,11423244.63,TRX0000067,Smartwatch,2,1555641.29,3111282.58,2025-02-10
68,CUST000068,Dewi,Wijaya,43,dewi.wijaya68@email.com,08131977996,Batam,12952898.16,TRX0000068,Speaker,1,3293427.03,3293427.03,2025-08-15
69,CUST000069,Citra,Gunawan,46,citra.gunawan69@email.com,08218416522,Bandar Lampung,4543199.87,TRX0000069,Mouse,2,11970606.71,23941213.42,2025-03-03
70,CUST000070,Citra,Purnama,28,citra.purnama70@email.com,08128038554,Medan,12396040.89,TRX0000070,Webcam,2,2508368.63,5016737.26,2025-09-18
71,CUST000071,Kartika,Nasution,42,kartika.nasution71@email.com,08651109942,Surabaya,4598263.21,TRX0000071,Printer,5,14025272.33,70126361.65,2025-01-07
72,CUST000072,Rina,Kurniawan,58,rina.kurniawan72@email.com,08550256066,Bandar Lampung,10495620.1,TRX0000072,Microphone,5,12490417.92,62452089.6,2024-11-20
73,CUST000073,Hadi,Wijaya,49,hadi.wijaya73@email.com,08427726767,Makassar,12517144.67,TRX0000073,Webcam,3,4801625.72,14404877.16,2025-05-31
74,CUST000074,Ahmad,Santoso,51,ahmad.santoso74@email.com,08918721120,Bogor,3590860.97,TRX0000074,Scanner,5,3356048.04,16780240.2,2025-08-10
75,CUST000075,Sari,Oktaviani,29,sari.oktaviani75@email.com,08767137222,Solo,6254416.44,TRX0000075,Scanner,5,7786781.08,38933905.4,2025-03-31
76,CUST000076,Joko,Rahman,33,joko.rahman76@email.com,08882563691,Solo,12499832.56,TRX0000076,Microphone,2,8603626.42,17207252.84,2025-07-15
77,CUST000077,Dewi,Sari,33,dewi.sari77@email.com,08162511345,Manado,7128407.75,TRX0000077,Projector,1,8189586.17,8189586.17,2025-09-07
78,CUST000078,Nina,Maulana,34,nina.maulana78@email.com,08176145582,Bandar Lampung,9679890.56,TRX0000078,Tablet,2,9112132.89,18224265.78,2025-02-01
79,CUST000079,Eko,Kusuma,41,eko.kusuma79@email.com,08523487768,Bekasi,9283042.17,TRX0000079,Speaker,1,2779126.15,2779126.15,2025-10-23
80,CUST000080,Tono,Oktaviani,49,tono.oktaviani80@email.com,08199234781,Batam,3293768.1,TRX0000080,Monitor,3,906722.51,2720167.53,2025-09-15
81,CUST000081,Nina,Maulana,54,nina.maulana81@email.com,08126855493,Tangerang,11359680.14,TRX0000081,Powerbank,1,5220679.45,5220679.45,2025-02-21
82,CUST000082,Dewi,Santoso,22,dewi.santoso82@email.com,08239438297,Solo,7446975.62,TRX0000082,Drone,4,1038947.09,4155788.36,2025-06-03
83,CUST000083,Tono,Siregar,34,tono.siregar83@email.com,08781606684,Yogyakarta,12003201.72,TRX0000083,Camera,5,8470890.03,42354450.15,2025-04-08
84,CUST000084,Indra,Nasution,38,indra.nasution84@email.com,08520532218,Surabaya,3638693.1,TRX0000084,Microphone,1,13598643.58,13598643.58,2025-08-07
85,CUST000085,Putri,Kusuma,33,putri.kusuma85@email.com,08992950683,Bekasi,7651763.43,TRX0000085,Router,2,2963131.93,5926263.86,2025-05-01
86,CUST000086,Putri,Purnama,53,putri.purnama86@email.com,08184345150,Batam,7599115.94,TRX0000086,Tablet,2,1763500.55,3527001.1,2025-05-29
87,CUST000087,Lina,Hidayat,61,lina.hidayat87@email.com,08721842262,Pekanbaru,13738368.95,TRX0000087,Webcam,2,3888605.28,7777210.56,2024-12-15
88,CUST000088,Putri,Putri,33,putri.putri88@email.com,08814723006,Medan,14920597.2,TRX0000088,Monitor,4,8664707.36,34658829.44,2025-05-16
89,CUST000089,Fajar,Kurniawan,57,fajar.kurniawan89@email.com,08175199248,Yogyakarta,5673458.05,TRX0000089,Speaker,3,14292792.68,42878378.04,2025-01-21
90,CUST000090,Rina,Kurniawan,35,rina.kurniawan90@email.com,08543564086,Makassar,9310831.78,TRX0000090,Projector,3,11957983.56,35873950.68,2025-10-31
91,CUST000091,Indra,Kusuma,59,indra.kusuma91@email.com,08983952291,Bandar Lampung,6258370.13,TRX0000091,Mouse,5,5318367.19,26591835.95,2025-02-12
92,CUST000092,Joko,Jaya,51,joko.jaya92@email.com,08222188474,Jakarta,5184444.69,TRX0000092,Monitor,3,1373642.94,4120928.82,2025-03-10
93,CUST000093,Rina,Pratiwi,21,rina.pratiwi93@email.com,08826954354,Yogyakarta,12299067.1,TRX0000093,Speaker,4,10658050.3,42632201.2,2025-01-01
94,CUST000094,Indra,Halim,37,indra.halim94@email.com,08890137157,Palembang,13974954.0,TRX0000094,Tablet,4,6316498.95,25265995.8,2024-11-26
95,CUST000095,Rina,Nasution,50,rina.nasution95@email.com,08748909454,Cirebon,8625014.1,TRX0000095,Keyboard,1,8224030.84,8224030.84,2025-09-17
96,CUST000096,Wati,Santoso,63,wati.santoso96@email.com,08677910067,Pekanbaru,11859816.87,TRX0000096,Webcam,2,8611778.38,17223556.76,2025-03-06
97,CUST000097,Rina,Rahman,20,rina.rahman97@email.com,08826827383,Jakarta,11568081.94,TRX0000097,Tablet,1,9014718.65,9014718.65,2025-03-14
98,CUST000098,Putri,Lesmana,21,putri.lesmana98@email.com,08955860168,Bekasi,9480780.93,TRX0000098,Projector,4,13080744.98,52322979.92,2025-05-02
99,CUST000099,Nina,Halim,31,nina.halim99@email.com,08174123839,Batam,5697478.75,TRX0000099,Harddisk,1,12120027.7,12120027.7,2025-05-14
100,CUST000100,Eko,Gunawan,65,eko.gunawan100@email.com,08926515655,Tangerang,14605525.21,TRX0000100,Headphone,1,11674192.81,11674192.81,2025-02-13
101,CUST000101,Putri,Pratiwi,19,putri.pratiwi101@email.com,08261240706,Makassar,6289123.55,TRX0000101,Smartwatch,2,9807898.82,19615797.64,2025-09-17
102,CUST000102,Sari,Rahman,64,sari.rahman102@email.com,08260135488,Medan,8605140.09,TRX0000102,Scanner,1,10747044.85,10747044.85,2025-07-27
103,CUST000103,Putri,Jaya,47,putri.jaya103@email.com,08694864801,Batam,5889812.17,TRX0000103,Monitor,5,11510846.78,57554233.9,2024-11-27
104,CUST000104,Citra,Putri,34,citra.putri104@email.com,08738908103,Solo,7132725.07,TRX0000104,Scanner,4,2097756.49,8391025.96,2024-12-12
105,CUST000105,Oki,Gunawan,55,oki.gunawan105@email.com,08270668227,Yogyakarta,3226809.08,TRX0000105,Keyboard,4,10013092.21,40052368.84,2025-07-31
106,CUST000106,Wati,Kusuma,65,wati.kusuma106@email.com,08429964592,Jakarta,9173331.45,TRX0000106,Keyboard,1,13518866.4,13518866.4,2025-02-22
107,CUST000107,Lina,Oktaviani,65,lina.oktaviani107@email.com,08378436601,Batam,8907636.09,TRX0000107,Headphone,4,7993820.87,31975283.48,2024-12-24
108,CUST000108,Budi,Wijaya,44,budi.wijaya108@email.com,08206664986,Solo,12009049.53,TRX0000108,Laptop,2,14782929.79,29565859.58,2025-02-27
109,CUST000109,Rina,Jaya,32,rina.jaya109@email.com,08483429168,Manado,12359623.86,TRX0000109,Mouse,4,10818984.35,43275937.4,2025-03-13
110,CUST000110,Hadi,Kurniawan,25,hadi.kurniawan110@email.com,08940300983,Balikpapan,13319897.25,TRX0000110,Scanner,4,11544924.83,46179699.32,2025-09-05
111,CUST000111,Budi,Pratiwi,33,budi.pratiwi111@email.com,08124962995,Yogyakarta,7045279.61,TRX0000111,Projector,3,13514015.35,40542046.05,2025-05-28
112,CUST000112,Joko,Oktaviani,20,joko.oktaviani112@email.com,08421624527,Makassar,3350319.45,TRX0000112,Projector,3,14673256.3,44019768.9,2025-07-04
113,CUST000113,Eko,Siregar,52,eko.siregar113@email.com,08313821071,Manado,9904045.47,TRX0000113,Webcam,4,5552322.78,22209291.12,2024-12-19
114,CUST000114,Gita,Jaya,47,gita.jaya114@email.com,08558311435,Palembang,13208728.76,TRX0000114,Mouse,5,660064.3,3300321.5,2025-04-05
115,CUST000115,Gita,Halim,43,gita.halim115@email.com,08978529569,Bogor,7698375.77,TRX0000115,Tablet,2,4947480.4,9894960.8,2024-12-26
116,CUST000116,Maya,Oktaviani,36,maya.oktaviani116@email.com,08333066541,Medan,3213198.58,TRX0000116,Webcam,5,10301489.84,51507449.2,2025-07-28
117,CUST000117,Citra,Wijaya,63,citra.wijaya117@email.com,08351241020,Bekasi,4483983.09,TRX0000117,Smartwatch,1,7755701.65,7755701.65,2025-10-23
118,CUST000118,Sari,Purnama,63,sari.purnama118@email.com,08978207090,Yogyakarta,14534559.84,TRX0000118,Scanner,4,3187302.98,12749211.92,2025-09-04
119,CUST000119,Gita,Pratiwi,56,gita.pratiwi119@email.com,08891774531,Tangerang,4660898.07,TRX0000119,Tablet,5,6474097.81,32370489.05,2024-11-05
120,CUST000120,Rina,Siregar,39,rina.siregar120@email.com,08554238236,Malang,5392638.11,TRX0000120,SSD,4,9290413.36,37161653.44,2025-01-09
121,CUST000121,Wati,Purnama,34,wati.purnama121@email.com,08399512500,Manado,8223875.83,TRX0000121,Webcam,3,2845323.22,8535969.66,2025-08-25
122,CUST000122,Putri,Sari,18,putri.sari122@email.com,08760464062,Jakarta,10503452.88,TRX0000122,Router,2,5383784.36,10767568.72,2025-01-25
123,CUST000123,Budi,Kusuma,24,budi.kusuma123@email.com,08540428049,Cirebon,10815488.38,TRX0000123,Monitor,3,12619324.29,37857972.87,2025-07-15
124,CUST000124,Eko,Siregar,44,eko.siregar124@email.com,08217954539,Bandar Lampung,10860186.13,TRX0000124,Projector,3,6273599.75,18820799.25,2025-03-24
125,CUST000125,Nina,Kusuma,58,nina.kusuma125@email.com,08181748067,Medan,11198757.34,TRX0000125,Monitor,2,7148409.8,14296819.6,2025-07-22
126,CUST000126,Putri,Nasution,65,putri.nasution126@email.com,08422790308,Bogor,6361577.28,TRX0000126,Scanner,5,8606352.16,43031760.8,2024-12-19
127,CUST000127,Maya,Putri,30,maya.putri127@email.com,08438083565,Medan,10149734.67,TRX0000127,Scanner,4,11373662.76,45494651.04,2025-09-29
128,CUST000128,Joko,Lesmana,20,joko.lesmana128@email.com,08275080748,Medan,4205057.88,TRX0000128,Speaker,1,12986445.92,12986445.92,2025-08-27
129,CUST000129,Gita,Pratiwi,58,gita.pratiwi129@email.com,08528420319,Bandung,4085063.38,TRX0000129,Tablet,3,12203414.9,36610244.7,2025-01-01
130,CUST000130,Ahmad,Kurniawan,27,ahmad.kurniawan130@email.com,08961848169,Makassar,10990720.05,TRX0000130,Headphone,2,9078835.68,18157671.36,2025-02-05
131,CUST000131,Kartika,Nugroho,42,kartika.nugroho131@email.com,08594404230,Jakarta,10057107.93,TRX0000131,Harddisk,5,10497046.68,52485233.4,2025-03-24
132,CUST000132,Fajar,Sari,45,fajar.sari132@email.com,08508961103,Makassar,4948576.45,TRX0000132,Smartwatch,3,3675941.4,11027824.2,2024-12-29
133,CUST000133,Indra,Wijaya,48,indra.wijaya133@email.com,08738107118,Semarang,7490054.79,TRX0000133,Projector,3,11105663.39,33316990.17,2025-03-26
134,CUST000134,Ahmad,Pratiwi,50,ahmad.pratiwi134@email.com,08262099967,Makassar,3260804.17,TRX0000134,Webcam,5,765570.23,3827851.15,2025-01-10
135,CUST000135,Putri,Siregar,27,putri.siregar135@email.com,08881268717,Bekasi,6231051.93,TRX0000135,Smartphone,1,12379192.8,12379192.8,2024-12-28
136,CUST000136,Gita,Purnama,61,gita.purnama136@email.com,08932888826,Balikpapan,6433571.6,TRX0000136,Keyboard,2,13779225.81,27558451.62,2025-08-02
137,CUST000137,Maya,Irawan,36,maya.irawan137@email.com,08422058728,Yogyakarta,8986730.95,TRX0000137,Speaker,5,2306441.01,11532205.05,2025-10-25
138,CUST000138,Joko,Santoso,19,joko.santoso138@email.com,08404168730,Yogyakarta,7271330.17,TRX0000138,Projector,5,8325209.82,41626049.1,2025-10-25
139,CUST000139,Gita,Rahman,25,gita.rahman139@email.com,08802175802,Batam,3536584.44,TRX0000139,Headphone,3,4621805.88,13865417.64,2025-01-08
140,CUST000140,Oki,Gunawan,44,oki.gunawan140@email.com,08821680448,Bekasi,4674253.6,TRX0000140,Scanner,4,10900367.36,43601469.44,2025-05-15
141,CUST000141,Wati,Wijaya,49,wati.wijaya141@email.com,08779801784,Bandar Lampung,11058157.84,TRX0000141,Mouse,2,1984722.65,3969445.3,2025-09-20
142,CUST000142,Sari,Pratiwi,42,sari.pratiwi142@email.com,08465331960,Bogor,11246969.72,TRX0000142,Tablet,3,8011240.32,24033720.96,2025-07-30
143,CUST000143,Oki,Purnama,21,oki.purnama143@email.com,08713962098,Semarang,6599459.23,TRX0000143,Keyboard,3,11264347.37,33793042.11,2025-02-09
144,CUST000144,Citra,Siregar,33,citra.siregar144@email.com,08650110695,Solo,11188868.01,TRX0000144,Router,5,7240702.58,36203512.9,2025-09-11
145,CUST000145,Sari,Irawan,65,sari.irawan145@email.com,08673885181,Surabaya,5151539.32,TRX0000145,Smartwatch,1,10347466.57,10347466.57,2025-03-15
146,CUST000146,Hadi,Maulana,38,hadi.maulana146@email.com,08123498915,Cirebon,10001184.09,TRX0000146,Camera,5,10908575.32,54542876.6,2025-10-20
147,CUST000147,Indra,Kurniawan,64,indra.kurniawan147@email.com,08864767780,Pekanbaru,8591848.73,TRX0000147,Keyboard,2,3994372.25,7988744.5,2025-04-11
148,CUST000148,Nina,Pratiwi,18,nina.pratiwi148@email.com,08941724235,Bandung,7424675.18,TRX0000148,Webcam,5,7783493.74,38917468.7,2025-10-19
149,CUST000149,Joko,Wijaya,37,joko.wijaya149@email.com,08269519229,Denpasar,13685264.23,TRX0000149,SSD,4,518474.64,2073898.56,2025-03-29
150,CUST000150,Nina,Maulana,54,nina.maulana150@email.com,08562994471,Jakarta,11684995.12,TRX0000150,Speaker,5,8852865.86,44264329.3,2025-01-15
151,CUST000151,Nina,Nugroho,57,nina.nugroho151@email.com,08302404956,Manado,6085488.59,TRX0000151,Monitor,5,7274514.93,36372574.65,2024-11-23
152,CUST000152,Eko,Siregar,27,eko.siregar152@email.com,08332061074,Surabaya,14096777.85,TRX0000152,Laptop,3,8790911.86,26372735.58,2025-06-05
153,CUST000153,Kartika,Nugroho,34,kartika.nugroho153@email.com,08531933190,Bandung,5236464.83,TRX0000153,Speaker,3,3108250.01,9324750.03,2025-03-16
154,CUST000154,Sari,Siregar,22,sari.siregar154@email.com,08183841067,Yogyakarta,11429325.95,TRX0000154,Printer,4,1708248.66,6832994.64,2025-02-06
155,CUST000155,Dewi,Purnama,39,dewi.purnama155@email.com,08838456767,Makassar,7063781.8,TRX0000155,Camera,5,11853432.29,59267161.45,2025-04-29
156,CUST000156,Fajar,Rahman,26,fajar.rahman156@email.com,08723834538,Makassar,10274253.53,TRX0000156,Scanner,3,1581791.85,4745375.55,2024-12-20
157,CUST000157,Lina,Nasution,37,lina.nasution157@email.com,08593207897,Makassar,7371398.3,TRX0000157,Webcam,4,11369659.08,45478636.32,2025-06-06
158,CUST000158,Joko,Nugroho,21,joko.nugroho158@email.com,08580909053,Cirebon,6957634.0,TRX0000158,Printer,2,12454749.01,24909498.02,2025-09-23
159,CUST000159,Kartika,Wijaya,38,kartika.wijaya159@email.com,08326584994,Denpasar,4618742.93,TRX0000159,Microphone,4,8901101.66,35604406.64,2025-08-08
160,CUST000160,Lina,Kusuma,44,lina.kusuma160@email.com,08163009967,Tangerang,10189170.1,TRX0000160,Keyboard,2,14169420.85,28338841.7,2025-03-13
161,CUST000161,Rina,Nugroho,51,rina.nugroho161@email.com,08793462013,Bandung,3710621.91,TRX0000161,Smartwatch,5,11492540.98,57462704.9,2025-03-24
162,CUST000162,Oki,Kusuma,39,oki.kusuma162@email.com,08273373165,Semarang,7298997.67,TRX0000162,Monitor,4,2698064.61,10792258.44,2025-08-30
163,CUST000163,Dewi,Santoso,55,dewi.santoso163@email.com,08429112640,Manado,5721054.35,TRX0000163,Harddisk,2,13767250.38,27534500.76,2024-12-20
164,CUST000164,Citra,Halim,28,citra.halim164@email.com,08862934591,Jakarta,12784490.38,TRX0000164,Scanner,5,1845259.69,9226298.45,2025-05-18
165,CUST000165,Tono,Purnama,28,tono.purnama165@email.com,08492863386,Cirebon,13661039.57,TRX0000165,Tablet,4,12707625.37,50830501.48,2025-01-11
166,CUST000166,Citra,Oktaviani,45,citra.oktaviani166@email.com,08965583353,Semarang,13946800.88,TRX0000166,Headphone,3,5314452.56,15943357.68,2024-11-18
167,CUST000167,Nina,Sari,58,nina.sari167@email.com,08538056269,Semarang,7598283.74,TRX0000167,SSD,5,9652201.47,48261007.35,2025-10-17
168,CUST000168,Fajar,Siregar,21,fajar.siregar168@email.com,08763839652,Batam,3311996.15,TRX0000168,Projector,4,3946454.3,15785817.2,2025-06-21
169,CUST000169,Indra,Nasution,26,indra.nasution169@email.com,08696343538,Jakarta,13088847.97,TRX0000169,Drone,1,11101496.55,11101496.55,2025-09-06
